DATASET,COSMIC_ID,DRUG_ID,MIN_CONC,MAX_CONC,RMSE_PUBLISHED,Z_SCORE_PUBLISHED,IC50_PUBLISHED,AUC_PUBLISHED,ARXSPAN_ID,DRUG_NAME,BROAD_ID,upper_limit,ec50,slope,lower_limit,auc,log2.ic50,mse,R2
GDSC1,907269,1,0.007813,2,0.027551,1.572462,72.28907419,0.974779,ACH-000106,ERLOTINIB,BRD-K70401845,1.000300224,4.070262708,-2.364043341,0.677249626,0.995931388,,0.000202056,0.640001713
GDSC1,907270,1,0.007813,2,0.028912,1.006699,39.50127698,0.986922,ACH-000346,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907271,1,0.007813,2,0.192131,-0.367843,9.098094536,0.921459,ACH-000231,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907272,1,0.007813,2,0.023765,-0.050612,12.76780796,0.988468,ACH-002256,ERLOTINIB,BRD-K70401845,1.003716422,0.163327645,-0.702024629,0.983698649,0.994285639,,4.34E-05,0.380836562
GDSC1,907273,1,0.007813,2,0.03147,0.274542,18.06998004,0.989421,ACH-000053,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907274,1,0.007813,2,0.125497,0.743453,29.81870854,0.980959,ACH-000315,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907275,1,0.007813,2,0.054017,0.489224,22.72743989,0.981821,ACH-000263,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907277,1,0.007813,2,0.170099,-0.592837,7.154410359,0.989895,ACH-000101,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907278,1,0.007813,2,0.021846,0.114157,15.22486581,0.983051,ACH-000386,ERLOTINIB,BRD-K70401845,1.000165124,2.980000177,-5.22155645,0.604419111,0.998431962,,1.68E-07,0.99911158
GDSC1,907279,1,0.007813,2,0.142088,0.792612,31.42635902,0.970027,ACH-002257,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907280,1,0.007813,2,0.059385,0.255624,17.70848671,0.985062,ACH-002258,ERLOTINIB,BRD-K70401845,1.012297108,13129.04536,-0.109127429,0.801864113,0.965552719,,0.001007067,0.043344081
GDSC1,907282,1,0.007813,2,0.16996,-0.344695,9.325858261,0.950569,ACH-000622,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907290,1,0.007813,2,0.038096,1.080681,42.74956415,0.979678,ACH-001519,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907300,1,0.007813,2,0.029828,0.53585,23.88804202,0.988605,ACH-002262,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907311,1,0.007813,2,0.038125,0.297658,18.52171819,0.985182,ACH-000074,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907313,1,0.007813,2,0.2097,-1.691781,2.211898065,0.845615,ACH-000631,ERLOTINIB,BRD-K70401845,0.964338001,0.301486608,-0.094313597,0.631427139,0.804750377,,0.007752443,0.025074185
GDSC1,907314,1,0.007813,2,0.211507,-1.28902,3.401018685,0.883601,ACH-000227,ERLOTINIB,BRD-K70401845,0.957677694,1.70E+58,-0.070874933,-1826.757509,0.8392038,,0.013311511,0.016592279
GDSC1,907322,1,0.007813,2,0.026256,0.435888,21.46876311,0.991302,ACH-000754,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907323,1,0.007813,2,0.031678,-0.203024,10.84953259,0.97516,ACH-000806,ERLOTINIB,BRD-K70401845,0.9832016,2.812696932,-2.981536671,0.693617913,0.977792876,,0.000361897,0.62345355
GDSC1,907783,1,0.007813,2,0.027289,-0.403591,8.757224352,0.96043,ACH-000301,ERLOTINIB,BRD-K70401845,0.995131887,1.503840129,-3.58312621,0.790354379,0.98143344,,3.42E-05,0.984864053
GDSC1,907786,1,0.007813,2,0.114282,-1.341596,3.215278567,0.911006,ACH-002157,ERLOTINIB,BRD-K70401845,0.896991706,39.20170573,-1.11748434,-2.562889408,0.877303295,,0.000826865,0.633708281
GDSC1,907787,1,0.007813,2,0.033505,0.841755,33.12012157,0.982026,ACH-002267,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907788,1,0.007813,2,0.034737,0.869397,34.11264034,0.983009,ACH-000977,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907789,1,0.007813,2,0.072686,-0.506346,7.846895689,0.985383,ACH-000104,ERLOTINIB,BRD-K70401845,1.029889225,7520.896916,-0.06520311,0.807999125,0.957032903,,0.001320307,0.026222482
GDSC1,907791,1,0.007813,2,0.0138,-0.115607,11.91144854,0.989565,ACH-000204,ERLOTINIB,BRD-K70401845,1.000164991,2.980762022,-4.953174723,0.693857389,0.998591818,,1.80E-07,0.998682319
GDSC1,907792,1,0.007813,2,0.12715,-0.941513,4.929699338,0.891711,ACH-000501,ERLOTINIB,BRD-K70401845,0.874996606,22.8259543,-0.536477143,0.688428665,0.860826002,,0.000757565,0.164204531
GDSC1,907794,1,0.007813,2,0.150682,0.467767,22.21245128,0.970463,ACH-000985,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,907795,1,0.007813,2,0.179027,-1.595701,2.450967881,0.879057,ACH-000007,ERLOTINIB,BRD-K70401845,1.395933308,0.001840354,-0.465938624,0.756166081,0.848834299,,0.009804409,0.285823293
GDSC1,907799,1,0.007813,2,0.021561,-1.599428,2.441229974,0.970739,ACH-000583,ERLOTINIB,BRD-K70401845,1.001238242,3.703889775,-1.756688726,-0.006190032,0.970671325,,1.30E-05,0.997967207
GDSC1,908126,1,0.007813,2,0.04539,0.031667,13.94074713,0.9728,ACH-000072,ERLOTINIB,BRD-K70401845,0.987164058,0.229886998,-4.964997568,0.943434311,0.970103938,,0.000691667,0.363389372
GDSC1,908135,1,0.007813,2,0.037773,1.028785,40.44427093,0.984669,ACH-000078,ERLOTINIB,BRD-K70401845,2.175352365,4.09E-23,-0.134969652,0.981379297,0.982916402,,0.000303399,-0.000189263
GDSC1,908136,1,0.007813,2,0.028388,0.232972,17.28513701,0.987845,ACH-002272,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908141,1,0.007813,2,0.024242,0.186201,16.44278863,0.986646,ACH-002273,ERLOTINIB,BRD-K70401845,1.001079301,5.46856435,-1.21203419,0.941389201,0.998308488,,6.01E-06,0.769038622
GDSC1,908142,1,0.007813,2,0.022301,0.556944,24.43239706,0.98633,ACH-002274,ERLOTINIB,BRD-K70401845,1.001341896,8.350695095,-1.281005621,0.818270088,0.996939301,,0.000142498,0.358824608
GDSC1,908143,1,0.007813,2,0.034929,1.189105,47.99879949,0.98653,ACH-002275,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908148,1,0.007813,2,0.05251,-0.318435,9.591161526,0.952515,ACH-000006,ERLOTINIB,BRD-K70401845,0.991636802,13.61596511,-0.857325701,0.197437898,0.96241652,,0.001505033,0.536374871
GDSC1,908149,1,0.007813,2,0.03274,0.973129,38.10985843,0.9835,,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908150,1,0.007813,2,0.222906,-1.265879,3.486136141,0.884618,ACH-000319,ERLOTINIB,BRD-K70401845,0.828074415,1.52E+18,-0.268282961,-3.733557625,0.828036571,,0.01320594,-5.58E-06
GDSC1,908151,1,0.007813,2,0.023512,0.984496,38.57544754,0.98668,ACH-002163,ERLOTINIB,BRD-K70401845,0.994290906,12858847.37,-0.191124976,0.94479413,0.9928151,,0.000139258,0.006335234
GDSC1,908152,1,0.007813,2,0.032709,0.277708,18.13119617,0.988167,ACH-000335,ERLOTINIB,BRD-K70401845,1.001210932,0.020168639,-7.439852027,0.980117497,0.983630385,,7.72E-05,0.464022754
GDSC1,908156,1,0.007813,2,0.029294,-1.278885,3.438041576,0.936733,ACH-000045,ERLOTINIB,BRD-K70401845,0.981777006,20.48246929,-1.354332117,-4.684673851,0.950158709,,0.000225682,0.959302614
GDSC1,908158,1,0.007813,2,0.033242,-0.059085,12.65276793,0.989741,ACH-000938,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908159,1,0.007813,2,0.016194,-0.279357,9.99998907,0.986279,ACH-000944,ERLOTINIB,BRD-K70401845,1.000054575,3.225244394,-4.270862891,0.554457114,0.997720375,,1.20E-08,0.999953244
GDSC1,908440,1,0.007813,2,0.036887,-0.494397,7.947695401,0.972278,,ERLOTINIB,BRD-K70401845,1.000373758,0.059395478,-5.978325116,0.945613499,0.965576884,,0.000257544,0.704434809
GDSC1,908444,1,0.007813,2,0.086452,0.011406,13.64226917,0.955557,ACH-000932,ERLOTINIB,BRD-K70401845,1.497189738,5.44E-05,-0.356515723,0.901728234,0.942037613,,0.002492086,0.184303483
GDSC1,908445,1,0.007813,2,0.032647,1.030767,40.52998214,0.983255,ACH-000303,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908446,1,0.007813,2,0.089245,-0.1564,11.4035533,0.965615,ACH-000581,ERLOTINIB,BRD-K70401845,0.992831393,1.769157519,-0.138777108,0.857117911,0.937167975,,0.001871559,0.034196627
GDSC1,908447,1,0.007813,2,0.042279,0.794817,31.50045531,0.983408,ACH-001603,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908448,1,0.007813,2,0.050108,0.649838,26.98113721,0.978478,ACH-002290,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908449,1,0.007813,2,0.287881,-1.486952,2.752878248,0.871551,ACH-000200,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908450,1,0.007813,2,0.161425,-0.701259,6.372003874,0.919644,ACH-001606,ERLOTINIB,BRD-K70401845,0.941789449,0.083507351,-21.63278034,0.851244007,0.889930079,,0.008152583,0.198626608
GDSC1,908451,1,0.007813,2,0.022686,0.98521,38.60485323,0.982075,ACH-000168,ERLOTINIB,BRD-K70401845,0.997465019,4.506035601,-1.542499223,0.913738595,0.995005889,,4.85E-05,0.455433038
GDSC1,908452,1,0.007813,2,0.143121,0.669691,27.55943651,0.976647,ACH-001605,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908454,1,0.007813,2,0.0976,0.107918,15.12375974,0.982076,ACH-002291,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908457,1,0.007813,2,0.108664,-1.278343,3.440032779,0.88487,ACH-000403,ERLOTINIB,BRD-K70401845,0.942328136,0.071141351,-10.66959478,0.817947957,0.867495302,,0.000309837,0.918544376
GDSC1,908458,1,0.007813,2,0.030733,0.930185,36.40117302,0.981679,ACH-000491,ERLOTINIB,BRD-K70401845,1.000394383,0.07762324,-1.095901903,0.994877818,0.997207169,,1.17E-05,0.219847629
GDSC1,908467,1,0.007813,2,0.032744,0.300031,18.56873031,0.989713,ACH-000980,ERLOTINIB,BRD-K70401845,0.988748439,2.44E+106,-0.061427816,-474.5883609,0.988625782,,0.00016491,-0.000223327
GDSC1,908469,1,0.007813,2,0.030376,1.045977,41.1938511,0.983266,ACH-000830,ERLOTINIB,BRD-K70401845,0.998331994,3.29E+47,-0.168823713,-3622.493719,0.998306853,,2.47E-05,0.000104146
GDSC1,908471,1,0.007813,2,0.022475,-0.117551,11.88673414,0.979485,ACH-000015,ERLOTINIB,BRD-K70401845,0.989728764,3.27486599,-3.307687901,0.610334857,0.986031561,,0.000112628,0.76829798
GDSC1,908473,1,0.007813,2,0.028504,1.089975,43.17605245,0.984609,ACH-000448,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908480,1,0.007813,2,0.03078,0.909659,35.61176284,0.987561,ACH-000394,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,908481,1,0.007813,2,0.030963,0.756648,30.24197923,0.984698,ACH-000399,ERLOTINIB,BRD-K70401845,0.998325218,1.59E+55,-0.071466836,-132.2068078,0.985211358,,0.000249582,0.011498886
GDSC1,908483,1,0.007813,2,0.039297,0.316518,18.89864072,0.986857,ACH-000816,ERLOTINIB,BRD-K70401845,0.984919569,1.56E+13,-0.518774147,-91.36846647,0.984913355,,0.000334503,-7.96E-05
GDSC1,909194,1,0.007813,2,0.042216,1.013707,39.79805334,0.979129,ACH-002176,ERLOTINIB,BRD-K70401845,0.993274144,7.66E+47,-0.179737175,-13615.433,0.99324999,,0.000348871,8.63E-06
GDSC1,909248,1,0.007813,2,0.0877,-0.136404,11.64975326,0.965346,ACH-000776,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909249,1,0.007813,2,0.030959,0.069349,14.5133222,0.992269,ACH-000024,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909250,1,0.007813,2,0.267568,-2.778919,0.692521496,0.720053,ACH-000159,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909252,1,0.007813,2,0.037355,-0.083352,12.3289974,0.990181,,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909253,1,0.007813,2,0.01732,-0.045647,12.83569549,0.994676,ACH-000770,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909256,1,0.007813,2,0.027884,0.10185,15.02604457,0.988708,ACH-002179,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909260,1,0.007813,2,0.046047,-0.384747,8.935284597,0.974377,ACH-000937,ERLOTINIB,BRD-K70401845,1.201834918,0.000536508,-0.450261085,0.931460574,0.957184195,,9.15E-05,0.782430317
GDSC1,909262,1,0.007813,2,0.025964,0.488804,22.71723756,0.988631,ACH-000654,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909696,1,0.007813,2,0.066303,0.193625,16.57369832,0.984368,ACH-000960,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909697,1,0.007813,2,0.027732,0.65165,27.03342329,0.975224,ACH-002301,ERLOTINIB,BRD-K70401845,0.990075581,5.733379256,-1.435867529,0.811045194,0.985598263,,0.000125314,0.462342564
GDSC1,909698,1,0.007813,2,0.13582,0.286827,18.30867516,0.986775,ACH-000943,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909701,1,0.007813,2,0.046581,0.420871,21.1271512,0.968814,ACH-001182,ERLOTINIB,BRD-K70401845,0.989754413,5.450959227,-1.128076904,0.717409171,0.977605261,,0.001079082,0.30220989
GDSC1,909702,1,0.007813,2,0.021728,-0.160041,11.35929101,0.988867,ACH-000636,ERLOTINIB,BRD-K70401845,0.999640766,3.727865386,-3.415938499,0.83068823,0.998636415,,2.60E-06,0.923388945
GDSC1,909703,1,0.007813,2,0.025842,0.007054,13.57900704,0.977976,ACH-000874,ERLOTINIB,BRD-K70401845,0.999073798,28.61307695,-0.856150371,0.317807475,0.985199624,,0.000359457,0.553252587
GDSC1,909711,1,0.007813,2,0.058364,-0.002645,13.43904129,0.971994,ACH-002198,ERLOTINIB,BRD-K70401845,0.986276843,0.71464014,-2.516491508,0.912527546,0.972207457,,0.0017225,0.265328847
GDSC1,909712,1,0.007813,2,0.122447,0.107745,15.12094698,0.974217,ACH-000609,ERLOTINIB,BRD-K70401845,1.266250799,1.02E-15,-0.288012555,0.930789601,0.930822238,,0.003846064,-7.84E-05
GDSC1,909713,1,0.007813,2,0.035272,1.122074,44.68214584,0.973242,ACH-000441,ERLOTINIB,BRD-K70401845,1.001657248,1.88E+109,-0.03461916,-43.33697315,0.994847337,,7.79E-05,0.0185318
GDSC1,909715,1,0.007813,2,0.08397,-0.870171,5.320056906,0.987413,ACH-000112,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909717,1,0.007813,2,0.195528,-0.279704,9.996289759,0.948394,ACH-000748,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909720,1,0.007813,2,0.041786,0.65961,27.26424127,0.989612,ACH-000145,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909722,1,0.007813,2,0.055712,0.485306,22.6325243,0.975476,ACH-000373,ERLOTINIB,BRD-K70401845,1.001003516,0.019663464,-12.62001534,0.959786776,0.966547072,,0.000249889,0.527601081
GDSC1,909723,1,0.007813,2,0.054079,1.107796,44.0058685,0.976893,ACH-000465,ERLOTINIB,BRD-K70401845,1.243426123,3.93E-10,-0.329675443,0.962259558,0.962765045,,0.000445113,-9.07E-06
GDSC1,909731,1,0.007813,2,0.046997,-0.28833,9.904606976,0.963423,ACH-001193,ERLOTINIB,BRD-K70401845,0.974236387,1.16843078,-7.054960495,0.871254518,0.96419582,,0.000760462,0.568705558
GDSC1,909732,1,0.007813,2,0.275628,-0.287442,9.914000995,0.971882,ACH-000939,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909742,1,0.007813,2,0.06029,-0.278462,10.00955363,0.991673,ACH-000664,ERLOTINIB,BRD-K70401845,2.018629895,1.94E-13,-0.311015254,0.963638058,0.963890726,,0.000357305,-0.000478512
GDSC1,909743,1,0.007813,2,0.030336,0.490794,22.76556301,0.987186,ACH-000953,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909754,1,0.007813,2,0.085926,1.436101,62.49046593,0.976894,ACH-002309,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909756,1,0.007813,2,0.080885,-0.042751,12.87545776,0.981441,ACH-002310,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909758,1,0.007813,2,0.154107,-1.563127,2.537747813,0.875521,ACH-002200,ERLOTINIB,BRD-K70401845,0.864256075,8.991378904,-0.520999382,0.60095024,0.832242386,,0.000817596,0.423664555
GDSC1,909762,1,0.007813,2,0.028948,0.54578,24.14277105,0.989221,ACH-000197,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909769,1,0.007813,2,0.025778,0.694872,28.31076157,0.987661,,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909771,1,0.007813,2,0.032703,0.271957,18.02013962,0.989681,ACH-000146,ERLOTINIB,BRD-K70401845,1.255373016,3.54E-18,-0.140494747,0.985575942,0.986878937,,0.0001268,-0.000658307
GDSC1,909773,1,0.007813,2,0.037144,0.266791,17.92097832,0.986227,ACH-002314,ERLOTINIB,BRD-K70401845,1.037126438,1.98E-07,-0.214040374,0.982676516,0.985778185,,0.000153622,0.009686419
GDSC1,909777,1,0.007813,2,0.126935,-0.812391,5.658755547,0.932894,ACH-001680,ERLOTINIB,BRD-K70401845,1.151939118,0.000722452,-0.793617908,0.872380187,0.881204523,,0.000152607,0.462307481
GDSC1,909785,1,0.007813,2,0.052398,0.009498,13.61449454,0.983996,ACH-001709,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909974,1,0.007813,2,0.238359,-0.614687,6.989360051,0.876615,ACH-000189,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,909975,1,0.007813,2,0.075556,0.035515,13.99816151,0.959021,ACH-000524,ERLOTINIB,BRD-K70401845,0.964840561,0.029487503,-10.01021339,0.926998813,0.936063084,,0.000355991,0.402673451
GDSC1,909976,1,0.007813,2,0.034676,-0.122723,11.82125284,0.987505,ACH-000815,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910401,1,0.007813,2,0.043169,0.116459,15.26236509,0.988149,ACH-002300,ERLOTINIB,BRD-K70401845,1.023829484,1.09E+65,-0.061008642,-450.3396784,0.980819053,,0.000572552,0.03691794
GDSC1,910544,1,0.007813,2,0.050348,0.494491,22.85566482,0.988563,ACH-002302,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910545,1,0.007813,2,0.041391,-0.47263,8.134644177,0.960178,ACH-002299,ERLOTINIB,BRD-K70401845,0.982788139,0.609549865,-3.87766189,0.886938534,0.962205901,,0.000642599,0.680536014
GDSC1,910546,1,0.007813,2,0.095976,0.281905,18.21264258,0.992607,ACH-000320,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910554,1,0.007813,2,0.126113,1.220279,49.62402046,0.983087,ACH-000998,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910566,1,0.007813,2,0.024218,-0.026958,13.09450924,0.990759,ACH-000641,ERLOTINIB,BRD-K70401845,1.002075205,0.117857437,-0.2813293,0.9962691,0.999136343,,3.10E-06,0.078645477
GDSC1,910567,1,0.007813,2,0.049566,0.340056,19.37983321,0.977531,ACH-000136,ERLOTINIB,BRD-K70401845,1.081212848,1.38E+45,-0.061945257,-77.96130805,0.969699996,,0.001019408,0.138829511
GDSC1,910568,1,0.007813,2,0.028423,0.304617,18.65992171,0.982751,ACH-001023,ERLOTINIB,BRD-K70401845,1.003031605,0.225477042,-0.964358617,0.978861391,0.992864226,,0.000102199,0.3493901
GDSC1,910569,1,0.007813,2,0.017338,0.588585,25.27227639,0.990305,ACH-002219,ERLOTINIB,BRD-K70401845,1.001149617,8.442269717,-1.265629522,0.886690239,0.998173303,,5.88E-05,0.392072028
GDSC1,910687,1,0.007813,2,0.110428,0.04172,14.09124947,0.97849,,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910688,1,0.007813,2,0.025607,0.390253,20.44732363,0.992105,ACH-002218,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910691,1,0.007813,2,0.032631,0.891314,34.92067288,0.982773,ACH-000864,ERLOTINIB,BRD-K70401845,1.040262282,2.19E-62,-0.01360501,0.988407016,0.995135556,,4.80E-05,-0.008808939
GDSC1,910692,1,0.007813,2,0.077238,0.023188,13.81505584,0.972745,ACH-000803,ERLOTINIB,BRD-K70401845,0.972262685,658.3273087,-1.552265642,-523.9514099,0.964721902,,0.003745834,0.122850092
GDSC1,910697,1,0.007813,2,0.13023,-2.510246,0.922725951,0.771515,ACH-001442,ERLOTINIB,BRD-K70401845,0.864089037,0.39524201,-6.107988934,0.593337009,0.784921022,,0.003630862,0.795908277
GDSC1,910700,1,0.007813,2,0.068307,-0.48331,8.042371481,0.942038,ACH-000009,ERLOTINIB,BRD-K70401845,0.966347746,0.521826599,-4.483289001,0.862166705,0.941095099,,0.001763749,0.49640093
GDSC1,910703,1,0.007813,2,0.029799,0.354122,19.6732137,0.977959,ACH-000440,ERLOTINIB,BRD-K70401845,1.025008239,0.065479427,-0.116818267,0.938977613,0.980383207,,8.54E-05,0.187210878
GDSC1,910706,1,0.007813,2,0.1232,-1.369362,3.121316912,0.967897,ACH-000245,ERLOTINIB,BRD-K70401845,0.954808109,0.121347017,-9.052163722,0.850489379,0.902090776,,0.00028192,0.895575785
GDSC1,910710,1,0.007813,2,0.032017,-0.96479,4.808633749,0.942705,ACH-000432,ERLOTINIB,BRD-K70401845,0.973858358,1.540957511,-1.430855385,0.720004063,0.945176409,,9.01E-05,0.964415573
GDSC1,910780,1,0.007813,2,0.023138,0.200734,16.70003809,0.990835,ACH-001674,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910861,1,0.007813,2,0.025612,0.558638,24.47663527,0.988221,ACH-000371,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910905,1,0.007813,2,0.057767,0.21995,17.04638231,0.925648,ACH-000722,ERLOTINIB,BRD-K70401845,1.364007827,0.00125359,-0.706308469,0.896370312,0.924691788,,0.000488575,0.674413302
GDSC1,910906,1,0.007813,2,0.022512,0.292375,18.41749448,0.986658,ACH-000567,ERLOTINIB,BRD-K70401845,1.00090791,7.526372103,-1.130027321,0.82090328,0.994895522,,0.000240824,0.35871508
GDSC1,910910,1,0.007813,2,0.02633,0.962626,37.68469335,0.986817,ACH-000568,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910911,1,0.007813,2,0.043288,0.939732,36.77429148,0.97793,ACH-000254,ERLOTINIB,BRD-K70401845,0.985095576,29.54938188,-0.325091652,0.984613131,0.985020138,,0.000307406,-0.000539093
GDSC1,910918,1,0.007813,2,0.022116,-0.021519,13.17080977,0.988883,ACH-002215,ERLOTINIB,BRD-K70401845,0.999047481,5.36491815,-1.171607706,0.954301505,0.997166178,,8.92E-06,0.575738773
GDSC1,910919,1,0.007813,2,0.01886,0.271965,18.0203018,0.992863,ACH-002214,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910921,1,0.007813,2,0.15455,-0.257871,10.23215282,0.940629,ACH-000008,ERLOTINIB,BRD-K70401845,0.965291031,81.23458668,-0.000201859,0.835193291,0.900284683,,0.007003566,-1.79E-05
GDSC1,910930,1,0.007813,2,0.018959,-0.468415,8.171348906,0.991794,ACH-001642,ERLOTINIB,BRD-K70401845,0.992543879,27.94015153,-0.538495631,0.944528055,0.989257619,,5.77E-05,0.14538901
GDSC1,910933,1,0.007813,2,0.025796,0.739489,29.69275272,0.987503,ACH-000269,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,910934,1,0.007813,2,0.031182,0.018182,13.74137013,0.975257,ACH-000157,ERLOTINIB,BRD-K70401845,0.987631897,2.588594887,-6.493347019,0.533579699,0.98546702,,8.34E-05,0.858308169
GDSC1,910935,1,0.007813,2,0.053414,-1.395123,3.036595541,0.95044,ACH-000697,ERLOTINIB,BRD-K70401845,0.957676549,2.650381423,-2.462852571,0.339744261,0.939334905,,0.000327554,0.92633806
GDSC1,910937,1,0.007813,2,0.028119,-0.228302,10.56049339,0.982017,ACH-000257,ERLOTINIB,BRD-K70401845,0.986775187,2.961371274,-7.597842667,-0.158101892,0.985431732,,0.000213084,0.584880615
GDSC1,910942,1,0.007813,2,0.018293,-0.155817,11.41065993,0.986923,ACH-002288,ERLOTINIB,BRD-K70401845,1.000164364,3.017749636,-5.064150764,0.642441979,0.998543038,,1.70E-07,0.998896402
GDSC1,910943,1,0.007813,2,0.150085,1.017344,39.95296951,0.975494,ACH-000464,ERLOTINIB,BRD-K70401845,0.913325842,431873.1215,-0.711400346,0.871545448,0.913324176,,0.005173959,-3.04E-05
GDSC1,910944,1,0.007813,2,0.093927,-1.21014,3.700000667,0.913824,ACH-002209,ERLOTINIB,BRD-K70401845,1.605779457,1.267312489,-0.080064013,0.05465552,0.901637638,,0.002289264,0.568881873
GDSC1,910947,1,0.007813,2,0.014153,-0.606868,7.047979641,0.989383,ACH-000113,ERLOTINIB,BRD-K70401845,1.000149488,2.907154765,-5.441075957,0.566365135,0.998268161,,1.64E-07,0.999336635
GDSC1,910948,1,0.007813,2,0.028886,0.987164,38.68554438,0.984659,,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,917486,1,0.007813,2,0.044091,0.923696,36.14974881,0.984709,ACH-000252,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,924106,1,0.007813,2,0.091314,-0.043952,12.85894914,0.981926,ACH-000902,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,924110,1,0.007813,2,0.038912,0.206008,16.79437485,0.978241,ACH-000267,ERLOTINIB,BRD-K70401845,1.027905828,0.024622604,-0.732588799,0.953058212,0.974222741,,0.000174841,0.610942975
GDSC1,924186,1,0.007813,2,0.090837,-0.391922,8.867057455,0.947791,ACH-002149,ERLOTINIB,BRD-K70401845,0.975449479,0.035992194,-14.01081558,0.907579079,0.926275913,,0.001507706,0.38590549
GDSC1,924188,1,0.007813,2,0.119918,0.453848,21.88463954,0.952803,ACH-002259,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,924238,1,0.007813,2,0.030373,0.678208,27.81131633,0.989648,ACH-002148,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,924239,1,0.007813,2,0.02817,0.141846,15.68191284,0.989577,ACH-000183,ERLOTINIB,BRD-K70401845,,,,,,,,
GDSC1,924244,1,0.007813,2,0.140102,-0.276776,10.02759708,0.949784,ACH-000587,ERLOTINIB,BRD-K70401845,0.919022411,3.46E+37,-0.417162757,-10019393.85,0.91902241,,0.008076143,-0.001879349
GDSC1,924247,1,0.007813,2,0.092111,-1.180528,3.818909841,0.930321,ACH-001400,ERLOTINIB,BRD-K70401845,1.043773048,0.559919834,-0.308309797,0.687734914,0.903998549,,0.001062807,0.656177803
